occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
1032498,occ,,,126440,Meropalla bella,species,225373,,Meropalla bella,,species,225373,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032500,occ,,,126440,Neoanomocarella asiatica,species,201229,,Neoanomocarella asiatica,,species,201229,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032501,occ,,,126440,Palaeadotes hunanensis,species,230983,,Palaeadotes hunanensis,,species,230266,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032502,occ,,,126440,Proceratopyge fuyangensis,species,230279,,Proceratopyge fuyangensis,,species,230279,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032503,occ,,,126440,Prodamesella punctata,species,242365,,Prodamesella punctata,,species,242365,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032504,occ,,,126440,Pseudomapania cylindrica,species,225399,,Pseudomapania cylindrica,,species,225399,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032505,occ,,,126440,Teinistion posterocostum,species,230942,,Teinistion posterocostum,,species,230941,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032506,occ,,,126440,Torifera abrupta,species,231514,,Torifera abrupta,,species,231514,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032507,occ,,,126440,Townleyella rara,species,225382,,Townleyella rara,,species,225382,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,228.3,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:18,2012-04-04 4:18,gp_mid,85.78,-13.6,611
1032568,occ,,,126441,Neoanomocarella asiatica,species,201229,,Neoanomocarella asiatica,,species,201229,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032569,occ,,,126441,Palaeadotes hunanensis,species,230983,,Palaeadotes hunanensis,,species,230266,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032570,occ,,,126441,Proceratopyge fuyangensis,species,230279,,Proceratopyge fuyangensis,,species,230279,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032571,occ,,,126441,Pseudomapania cylindrica,species,225399,,Pseudomapania cylindrica,,species,225399,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032572,occ,,,126441,Rhyssometopus zhongguoensis,species,84729,species not entered,Rhyssometopus,,genus,84729,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032573,occ,,,126441,Teinistion posterocostum,species,230942,,Teinistion posterocostum,,species,230941,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,229.9,bottom to top,,,,"bed 32 (227-230m), Liostracina bella polymerid trilobite zone","bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,"bed 32: dark-gray, thin- to medium-bedded packstone, intercalated with 2 layers of light-gray grainstone bearing trilobites in middle part",packstone,,lithified,,,grainstone,,lithified,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:23,2012-04-04 4:23,gp_mid,85.78,-13.6,611
1032575,occ,,,126442,Fenghuangella liostracinala,species,182235,species not entered,Fenghuangella,,genus,182235,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,243.6,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:33,2012-04-04 4:33,gp_mid,85.78,-13.6,611
1032577,occ,,,126442,Liostracina bella,species,231517,,Liostracina bella,,species,231517,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,243.6,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:33,2012-04-04 4:33,gp_mid,85.78,-13.6,611
1032578,occ,,,126442,Neoanomocarella asiatica,species,201229,,Neoanomocarella asiatica,,species,201229,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,243.6,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:33,2012-04-04 4:33,gp_mid,85.78,-13.6,611
1032579,occ,,,126442,Teinistion posterocostum,species,230942,,Teinistion posterocostum,,species,230941,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,243.6,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:33,2012-04-04 4:33,gp_mid,85.78,-13.6,611
1032580,occ,,,126442,Paradamesella typica,species,230986,,Paradamesella typica,,species,230986,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Linguagnostus reconditus,Wangcun,243.6,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:33,2012-04-04 4:33,gp_mid,85.78,-13.6,611
1032589,occ,,,126443,Fenghuangella liostracinala,species,182235,species not entered,Fenghuangella,,genus,182235,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,251.15,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:38,2012-04-04 4:38,gp_mid,85.78,-13.6,611
1032591,occ,,,126443,Neoanomocarella asiatica,species,201229,,Neoanomocarella asiatica,,species,201229,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,251.15,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:38,2012-04-04 4:38,gp_mid,85.78,-13.6,611
1032592,occ,,,126443,Paradamesella typica,species,230986,,Paradamesella typica,,species,230986,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,251.15,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:38,2012-04-04 4:38,gp_mid,85.78,-13.6,611
1032593,occ,,,126443,Taihangshania wangcunensis,species,230980,recombined as,Taihangshaniashania wangcunensis,,species,230980,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,251.15,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:38,2012-04-04 4:38,gp_mid,85.78,-13.6,611
1032601,occ,,,126444,Chatiania chatianensis,species,230905,,Chatiania chatianensis,,species,230905,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,254.1,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:45,2012-04-04 4:45,gp_mid,85.78,-13.6,611
1032602,occ,,,126444,Fenghuangella fusilis,species,182235,species not entered,Fenghuangella,,genus,182235,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,254.1,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:45,2012-04-04 4:45,gp_mid,85.78,-13.6,611
1032603,occ,,,126444,Liostracina bella,species,231517,,Liostracina bella,,species,231517,Guzhangian,,500.5,497,40918,109.971664,28.719168,CN,Hunan,,based on nearby landmark,seconds,small collection,"about 4 km SE of Wangcun, along a roadcut of the highway on the N bank of the Youshui River from Wangcun to Luoyixi (Mendonghe)",,1087,Huaqiao,,,Huaqiao,,,bed,Glyptagnostus stolidotus,Wangcun,254.1,bottom to top,,,,"bed 33 (230-259m), Liostracina bella polymerid trilobite zone","bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,"bed 33: dark-gray, thin-bedded packstone, interbedded with dark-gray, thin-bedded laminated packstone, both containing rarely small siliceous concretions",packstone,,lithified,,,,,,,,slope,,"Jiangnan Slope Belt, lower slope environments",,13,255,0,W. Kiessling,U. Merkel,,2012-04-04 19:45,2012-04-04 4:45,gp_mid,85.78,-13.6,611
